Besançon	Doubs	FR	 47° 14' 35"	 6° 01' 19"	1.0	EU	252.84		3033123
Bordeaux	Gironde	FR	 44° 50' 01"	-0° 31' 45"	1.0	EU	7.08		3031582
Boulogne-sur-mer	Pas-de-Calais	FR	 50° 43' 00"	 1° 37' 00"	1.0	EU	24.98		3031133
Bourges	Cher	FR	 47° 09' 00"	 2° 52' 00"	1.0	EU	194.96		3031005
Brest	Finistère	FR	 48° 23' 59"	-4° 29' 59"	1.0	EU	47.22		3030300
Caen	Calvados	FR	 49° 10' 00"	-0° 22' 00"	1.0	EU	11.92		3029241
Calais	Pas-de-Calais	FR	 50° 56' 53"	 1° 51' 23"	1.0	EU	6.88		3029162
Cannes	Alpes Maritimes	FR	 43° 43' 47"	 6° 54' 00"	1.0	EU	1124.47		3028808
Cherbourg	Manche	FR	 49° 38' 59"	-1° 28' 01"	1.0	EU	136.31		3025466
Civry	Eure-et-Loir	FR	 48° 05' 29"	 1° 29' 31"	1.0	EU	134.00
Clamecy	Nièvre	FR	 47° 27' 39"	 3° 31' 13"	1.0	EU	149.88		3024782
Clermont-Ferrand	Puy-de-Dôme	FR	 45° 46' 00"	 3° 04' 00"	1.0	EU	426.90		3024635
Dijon	Côte d'or	FR	 47° 21' 00"	 5° 01' 59"	1.0	EU	259.58		3021372
Dunkirk	Pas-de-Calais	FR	 51° 02' 18"	 2° 22' 39"	1.0	EU	11.06		3020686
Fort-de-France	Martinique	FR	 14° 36' 00"	-61° 05' 00"	-4.0	--	10.12
Grenoble	Isère	FR	 45° 21' 35"	 5° 19' 12"	1.0	EU	378.24		3014728
La Rochelle	Charente-Maritime	FR	 46° 10' 00"	-1° 08' 59"	1.0	EU	9.76		3006787
Le Havre	Seine-maritime	FR	 49° 31' 00"	 0° 07' 00"	1.0	EU	89.16		3003796
Le-Puy-en-Velay	Haute-Loire	FR	 45° 02' 39"	 3° 53' 09"	1.0	EU	647.07
Lille	Nord	FR	 50° 38' 00"	 3° 03' 00"	1.0	EU	20.55		2998324
Limoges	Haute-Vienne	FR	 45° 50' 07"	 1° 15' 45"	1.0	EU	261.61		2998286
Lyon	Rhône	FR	 45° 43' 59"	 4° 52' 00"	1.0	EU	175.33		2996944
Mamoudzou	Mayotte	FR	-12° 46' 45"	 45° 13' 45"	4.0	--	38.52
Marseille	Bouches-du-rhône	FR	 43° 17' 59"	 5° 25' 00"	1.0	EU	76.96		2995469
Metz	Moselle	FR	 49° 08' 00"	 6° 10' 00"	1.0	EU	165.38		2994160
Meudon (observatory)	Hauts-de-Seine	FR	 48° 48' 03"	 2° 13' 59"	1.0	EU	123.96
Miquelon Island	St-Pierre and Miquelon	FR	 47° 06' 00"	-56° 23' 59"	1.0	EU	0.34
Montpellier	Herault	FR	 43° 37' 59"	 3° 52' 59"	1.0	EU	56.77		2992166
Nancay (observatory)	Cher	FR	 47° 22' 08"	 2° 13' 59"	1.0	EU	146.84
Nantes	Loire-atlantique	FR	 47° 13' 00"	-1° 33' 00"	1.0	EU	4.66		2990969
Nice	Alpes Maritimes	FR	 43° 42' 00"	 7° 20' 59"	1.0	EU	0.00		2990440
Noumea	New Caledonia	FR	-22° 18' 00"	 166° 48' 00"	11.0	--	150.87
Observatoire de Haute Provence	Alpes de Haute Provence	FR	 43° 55' 09"	 5° 42' 45"	1.0	EU	563.65
Orange	Vaucluse	FR	 44° 08' 00"	 4° 47' 00"	1.0	EU	35.45		2989460
Orleans	Loiret	FR	 47° 55' 00"	 1° 55' 59"	1.0	EU	111.75		2989317
Paris	Paris	FR	 48° 51' 00"	 2° 19' 59"	1.0	EU	36.56		2988507
Pau	Pyrénées atlantiques	FR	 43° 18' 00"	-0° 22' 00"	1.0	EU	210.82		2988358
Perpignan	Pyrénées Orientales	FR	 42° 42' 00"	 2° 53' 00"	1.0	EU	31.62		2987914
Pic du Midi (observatory)	Hautes-Pyrénées	FR	 42° 56' 02"	 0° 08' 44"	1.0	EU	2627.86
Plateau de Bure (observatory)	Hautes Alpes	FR	 44° 38' 00"	 5° 54' 29"	1.0	EU	2544.60
Plateau de Calern (observatory)	Alpes Maritimes	FR	 43° 44' 09"	 6° 55' 30"	1.0	EU	1120.00
Pointe-à-Pitre	Guadeloupe	FR	 16° 14' 28"	-61° 31' 59"	-4.0	--	11.11
Reims	Marne	FR	 49° 16' 00"	 4° 00' 00"	1.0	EU	76.64		2984114
Rennes	Ille-et-vilaine	FR	 48° 07' 00"	-1° 01' 59"	1.0	EU	123.53		2983990
Rouen	Seine-maritime	FR	 49° 25' 00"	 1° 04' 59"	1.0	EU	16.10		2982652
Saint-Etienne	Loire	FR	 45° 26' 00"	 4° 23' 00"	1.0	EU	563.01		2980291
St. Nazaire	Loire-atlantique	FR	 47° 17' 59"	-2° 12' 59"	1.0	EU	2.10
Strasbourg	Bas-Rhin	FR	 48° 32' 23"	 7° 37' 33"	1.0	EU	150.77		2973783
Toulouse	Haute-Garonne	FR	 43° 37' 00"	 1° 26' 59"	1.0	EU	140.65		2972315
Tours	Indre-et-Loire	FR	 47° 22' 59"	 0° 39' 00"	1.0	EU	45.21		2972191
Troyes	Aube	FR	 48° 19' 00"	 4° 03' 00"	1.0	EU	106.70		2971549
Vannes	Morbihan	FR	 47° 39' 21"	-2° 45' 37"	1.0	EU	11.73		2970777
Cayenne		GF	 4° 54' 00"	-52° 30' 00"	-3.0	--	11.42		3382160
Hao		PF	-17° 59' 59"	-141° 00' 00"	-10.0	--	-10.00
Papeete		PF	-17° 34' 01"	-149° 37' 01"	-10.0	--	16.56		4033936
Tahiti		PF	-17° 33' 00"	-149° 35' 59"	-10.0	--	4.43
Franceville		GA	-1° 38' 00"	 13° 03' 04"	1.0	--	514.61		2400555
Lambarene		GA	-1° 10' 00"	 10° 21' 00"	1.0	--	378.96		2399888
Libreville		GA	 0° 36' 00"	 9° 18' 00"	1.0	--	13.22		2399697
Makokou		GA	 0° 34' 00"	 12° 52' 00"	1.0	--	485.40		2399371
Port Gentil		GA	-0° 42' 00"	 8° 45' 00"	1.0	--	8.56		2396518
Banjul		GM	 13° 20' 09"	-16° 39' 35"	0.0	--	25.33		2413876
Aachen		DE	 50° 46' 00"	 6° 06' 00"	1.0	EU	177.18		3247449
Altenstadt		DE	 47° 50' 2"	 10° 52' 04"	1.0	EU	739.00		2957469
Ansbach		DE	 49° 19' 47"	 10° 35' 49"	1.0	EU	487.53		2955936
Archenhold		DE	 52° 29' 02"	 13° 28' 45"	1.0	EU	34.98
Augsburg		DE	 48° 22' 00"	 10° 53' 00"	1.0	EU	485.21		2954172
Baden-Baden		DE	 48° 47' 23"	 8° 11' 23"	1.0	EU	123.99		2953504
Bamberg		DE	 49° 49' 58"	 10° 49' 58"	1.0	EU	285.49		2952984
Bergisch-Gladbach		DE	 50° 59' 00"	 7° 08' 00"	1.0	EU	96.21
Berlin		DE	 52° 31' 00"	 13° 19' 59"	1.0	EU	32.23		2950159
Bitburg		DE	 49° 56' 42"	 6° 34' 08"	1.0	EU	365.07		2948184
Bochum		DE	 51° 25' 07"	 7° 11' 44"	1.0	EU	68.95		2947416
Bonn		DE	 50° 43' 11"	 7° 04' 48"	1.0	EU	86.31		2946447
Bottrop		DE	 51° 31' 00"	 6° 55' 00"	1.0	EU	76.30		2945756
Braunschweig		DE	 52° 16' 00"	 10° 32' 00"	1.0	EU	78.00		2945024
Bremen		DE	 53° 02' 49"	 8° 47' 23"	1.0	EU	3.67		2944388
Bremerhaven		DE	 53° 33' 00"	 8° 35' 00"	1.0	EU	1.84		2944368
Buckeburg		DE	 52° 16' 29"	 9° 04' 26"	1.0	EU	69.16		2942159
Chemnitz		DE	 50° 50' 00"	 12° 55' 00"	1.0	EU	300.00		2940132
Cloppenburg		DE	 53° 25' 08"	 8° 03' 38"	1.0	EU	34.08		2939969
Cologne		DE	 50° 57' 00"	 6° 58' 00"	1.0	EU	44.16		2886242
Cottbus		DE	 51° 46' 00"	 14° 20' 00"	1.0	EU	73.75		2939811
Darmstadt		DE	 49° 52' 00"	 8° 39' 00"	1.0	EU	150.88		2938913
Dessau		DE	 51° 50' 00"	 12° 15' 00"	1.0	EU	64.03		2937959
Dortmund		DE	 51° 31' 12"	 7° 35' 59"	1.0	EU	108.52		2935517
Dr. Remeis		DE	 49° 53' 01"	 10° 53' 30"	1.0	EU	281.80
Dresden		DE	 51° 03' 00"	 13° 45' 00"	1.0	EU	117.80		2935022
Duisburg		DE	 51° 26' 00"	 6° 45' 00"	1.0	EU	30.53		2934691
Düsseldorf		DE	 51° 13' 00"	 6° 47' 00"	1.0	EU	40.46		2934246
Effelsberg		DE	 50° 31' 06"	 6° 52' 59"	1.0	EU	388.50
Erding		DE	 48° 19' 12"	 11° 55' 58"	1.0	EU	464.47		2929715
Erfurt		DE	 50° 58' 30"	 10° 57' 28"	1.0	EU	312.31		2929670
Erlangen		DE	 49° 36' 00"	 11° 01' 00"	1.0	EU	284.76		2929567
Essen		DE	 51° 27' 00"	 7° 01' 00"	1.0	EU	82.57		2928810
Frankfurt		DE	 50° 01' 58"	 8° 34' 01"	1.0	EU	101.60		2925533
Freiburg		DE	 48° 01' 48"	 7° 49' 58"	1.0	EU	235.64		2925177
Fürth	Mittelfranken	DE	 49° 28' 42"	 10° 59' 25"	1.0	EU	294.58		2923544
Gars am Inn		DE	 48° 08' 25"	 12° 13' 15"	1.0	EU	492.75
Geilenkirchen		DE	 50° 57' 39"	 6° 01' 58"	1.0	EU	75.95		2921837
Gelsenkirchen		DE	 51° 31' 00"	 7° 06' 00"	1.0	EU	51.62		2921466
Gera		DE	 51° 04' 01"	 13° 45' 00"	1.0	EU	116.01
Gönsdorf		DE	 51° 03' 00"	 13° 52' 14"	1.0	EU	309.97
Göttingen		DE	 51° 31' 08"	 9° 56' 30"	1.0	EU	155.34		2918632
Gütersloh		DE	 51° 55' 15"	 8° 18' 14"	1.0	EU	66.64		2913366
Hagen		DE	 51° 21' 00"	 7° 28' 00"	1.0	EU	233.58		2912621
Halle		DE	 51° 28' 00"	 11° 58' 00"	1.0	EU	111.74		2911522
Hamburg		DE	 53° 28' 09"	 10° 14' 30"	1.0	EU	2.31		2911298
Hamm		DE	 51° 41' 00"	 7° 48' 00"	1.0	EU	58.65		2911240
Hannover		DE	 52° 23' 03"	 9° 42' 45"	1.0	EU	53.28		2910831
Heidelberg		DE	 49° 23' 09"	 8° 43' 14"	1.0	EU	498.89		2907911
Heilbronn		DE	 49° 08' 00"	 9° 13' 00"	1.0	EU	173.14		2907669
Helgoland		DE	 54° 11' 06"	 7° 54' 18"	1.0	EU	1.00		3208547
Herne		DE	 51° 33' 00"	 7° 13' 00"	1.0	EU	60.18		2905891
Hilpoltstein	Bavaria	DE	 49° 11' 48"	 11° 11' 45"	1.0	EU	386.00		2904638
Jena		DE	 50° 56' 00"	 11° 35' 00"	1.0	EU	170.64		2895044
Kaiserslautern		DE	 49° 27' 00"	 7° 45' 00"	1.0	EU	259.29		2894003
Karlsruhe		DE	 49° 01' 00"	 8° 24' 00"	1.0	EU	115.08		2892794
Kassel		DE	 51° 19' 26"	 9° 22' 19"	1.0	EU	535.96		2892518
Kiel		DE	 54° 19' 00"	 10° 07' 59"	1.0	EU	7.66		2891122
Koblenz		DE	 50° 35' 00"	 7° 06' 00"	1.0	EU	246.24		2886946
Krefeld		DE	 51° 20' 00"	 6° 34' 00"	1.0	EU	43.92		2884509
Lahr		DE	 48° 22' 11"	 7° 49' 33"	1.0	EU	152.90		2881885
Leck		DE	 54° 47' 20"	 8° 56' 31"	1.0	EU	7.88		2879758
Leipzig		DE	 51° 24' 32"	 12° 13' 26"	1.0	EU	139.91		2879139
Leverkusen		DE	 51° 01' 00"	 6° 59' 00"	1.0	EU	45.77		2878234
Ludwigshafen		DE	 49° 29' 05"	 8° 22' 58"	1.0	EU	89.46		2875376
Lübeck		DE	 53° 52' 00"	 10° 42' 00"	1.0	EU	5.72		2875601
Machern		DE	 51° 21' 21"	 12° 37' 21"	1.0	EU	157.95		2874642
Magdeburg		DE	 52° 08' 00"	 11° 37' 00"	1.0	EU	58.61		2874545
Mahlow		DE	 52° 22' 01"	 13° 23' 01"	1.0	EU	43.51
Mainz		DE	 50° 00' 00"	 8° 15' 00"	1.0	EU	116.03		2874225
Malchin		DE	 53° 44' 27"	 12° 45' 27"	1.0	EU	8.50		2874131
Malchow		DE	 53° 28' 37"	 12° 25' 37"	1.0	EU	66.52		2874122
Manebach		DE	 50° 40' 37"	 10° 51' 37"	1.0	EU	549.40
Mannheim		DE	 49° 28' 15"	 8° 30' 00"	1.0	EU	94.48		2873891
Mansfeld		DE	 51° 35' 31"	 11° 27' 31"	1.0	EU	258.96		2873852
Marbach		DE	 51° 02' 38"	 13° 13' 38"	1.0	EU	263.02
Marienberg		DE	 50° 38' 56"	 13° 09' 56"	1.0	EU	593.81		2873632
Markersbach		DE	 50° 32' 13"	 12° 52' 13"	1.0	EU	549.15		2873409
Markersdorf		DE	 50° 55' 51"	 12° 52' 51"	1.0	EU	291.03
Markkleeberg		DE	 51° 16' 04"	 12° 22' 04"	1.0	EU	123.14		2873352
Markneukirchen		DE	 50° 18' 43"	 12° 20' 43"	1.0	EU	526.00		2873340
Markranstät		DE	 51° 17' 52"	 12° 12' 52"	1.0	EU	127.18
Marlow		DE	 54° 09' 03"	 12° 34' 03"	1.0	EU	43.43		2873250
Massen		DE	 51° 38' 38"	 13° 44' 38"	1.0	EU	109.07
Medingen		DE	 51° 10' 51"	 13° 47' 51"	1.0	EU	159.68
Meerane		DE	 50° 51' 21"	 12° 27' 21"	1.0	EU	238.61		2872519
Meinersdorf		DE	 50° 43' 30"	 12° 52' 30"	1.0	EU	487.12
Meiningen		DE	 50° 34' 01"	 10° 09' 01"	1.0	EU	525.45		2872225
Meiän		DE	 51° 10' 01"	 13° 28' 01"	1.0	EU	142.54
Mellenbach-Glasbach		DE	 50° 35' 38"	 11° 06' 38"	1.0	EU	534.03		2872073
Mellensee		DE	 52° 10' 58"	 13° 27' 58"	1.0	EU	76.56
Mellingen		DE	 50° 56' 34"	 11° 23' 34"	1.0	EU	227.98		2872057
Mengersgereuth-Hämern		DE	 50° 23' 56"	 11° 07' 56"	1.0	EU	655.75
Menteroda		DE	 51° 18' 25"	 10° 33' 25"	1.0	EU	434.48		2871884
Merkers		DE	 50° 49' 47"	 10° 07' 47"	1.0	EU	228.73
Merschwitz		DE	 51° 15' 50"	 13° 24' 50"	1.0	EU	103.52
Merseburg		DE	 51° 21' 10"	 11° 59' 10"	1.0	EU	99.95		2871736
Merzdorf		DE	 51° 24' 03"	 13° 31' 03"	1.0	EU	122.43
Meuselbach-Schwarzmühle		DE	 50° 34' 22"	 11° 05' 22"	1.0	EU	595.01		2871441
Meuselwitz		DE	 51° 02' 38"	 12° 18' 38"	1.0	EU	194.64		2871437
Meyenburg		DE	 53° 18' 50"	 12° 14' 50"	1.0	EU	84.48
Michendorf		DE	 52° 18' 36"	 13° 01' 36"	1.0	EU	46.09		2871279
Mieäste		DE	 52° 28' 55"	 11° 12' 55"	1.0	EU	58.30
Mildenau		DE	 50° 35' 38"	 13° 04' 38"	1.0	EU	575.84		2871142
Milkau		DE	 51° 02' 02"	 12° 53' 02"	1.0	EU	239.24
Moers		DE	 51° 27' 00"	 6° 39' 00"	1.0	EU	25.59		2870221
Munich		DE	 48° 07' 59"	 11° 34' 59"	1.0	EU	515.00		2867714
Mönchengladbach		DE	 51° 12' 00"	 6° 26' 00"	1.0	EU	73.65		2869894
Mülheim		DE	 51° 26' 00"	 6° 53' 00"	1.0	EU	40.90		2867838
Münster		DE	 51° 58' 00"	 7° 38' 00"	1.0	EU	59.66		2867543
Neuss		DE	 51° 12' 00"	 6° 42' 00"	1.0	EU	36.41		2864118
Nuremberg		DE	 49° 27' 00"	 11° 05' 56"	1.0	EU	302.10		2861650
Oberhausen		DE	 51° 28' 00"	 6° 51' 00"	1.0	EU	37.35		2860410
Oberpfaffenhofen		DE	 48° 04' 30"	 11° 16' 58"	1.0	EU	588.49
Offenbach		DE	 50° 06' 00"	 8° 46' 00"	1.0	EU	108.31		2857807
Oldenburg		DE	 53° 16' 00"	 8° 20' 00"	1.0	EU	9.91		2857458
Oldendorf		DE	 52° 17' 39"	 8° 32' 36"	1.0	EU	57.58
Osnabrück		DE	 52° 27' 10"	 8° 05' 00"	1.0	EU	45.59		2856883
Paderborn		DE	 51° 43' 00"	 8° 46' 00"	1.0	EU	130.25		2855745
Pforzheim		DE	 48° 53' 00"	 8° 42' 00"	1.0	EU	280.29		2853969
Potsdam		DE	 52° 24' 00"	 13° 04' 00"	1.0	EU	33.42		2852458
Ramstein		DE	 49° 25' 58"	 7° 35' 59"	1.0	EU	234.16		2850536
Rastede		DE	 53° 15' 00"	 8° 11' 00"	1.0	EU	15.07		2850253
Recklinghausen		DE	 51° 37' 00"	 7° 12' 00"	1.0	EU	70.24		2849647
Regensburg		DE	 49° 01' 00"	 12° 06' 00"	1.0	EU	337.46		2849483
Remscheid		DE	 51° 11' 00"	 7° 12' 00"	1.0	EU	280.77		2848273
Rostock		DE	 54° 04' 58"	 12° 07' 58"	1.0	EU	16.56		2844588
Saarbrücken		DE	 49° 14' 00"	 7° 00' 00"	1.0	EU	193.71		2842647
Salzgitter		DE	 52° 05' 00"	 10° 20' 00"	1.0	EU	223.39		2842150
Schauinsland		DE	 47° 54' 08"	 7° 54' 15"	1.0	EU	1042.19
Schwerin		DE	 53° 38' 00"	 11° 23' 00"	1.0	EU	44.50		2834282
Selter		DE	 50° 22' 09"	 8° 15' 59"	1.0	EU	225.18
Siegen		DE	 50° 52' 00"	 8° 02' 00"	1.0	EU	252.97		2832495
Solingen		DE	 51° 11' 00"	 7° 05' 00"	1.0	EU	227.76		2831580
Sonnenberg		DE	 50° 22' 07"	 11° 11' 30"	1.0	EU	571.26
Stockert		DE	 50° 34' 02"	 6° 43' 30"	1.0	EU	408.38
Stuttgart		DE	 48° 47' 59"	 9° 15' 00"	1.0	EU	304.24		2825297
Uelzen		DE	 52° 58' 11"	 10° 31' 11"	1.0	EU	82.07		2820456
Ulm		DE	 48° 25' 00"	 10° 00' 00"	1.0	EU	546.08		2820256
Wiesbaden		DE	 50° 05' 00"	 8° 15' 00"	1.0	EU	127.39		2809346
Witten		DE	 51° 26' 00"	 7° 20' 00"	1.0	EU	92.30		2807363
Wolfsburg		DE	 52° 26' 00"	 10° 48' 00"	1.0	EU	59.00		2806654
Wuppertal		DE	 51° 16' 00"	 7° 11' 00"	1.0	EU	152.29		2805753
Wurzburg		DE	 49° 49' 12"	 9° 53' 27"	1.0	EU	286.20		2805615
Zorneding		DE	 48° 05' 13"	 11° 50' 13"	1.0	EU	565.87		2803884
Zwickau		DE	 50° 42' 00"	 12° 30' 00"	1.0	EU	264.56		2803560
Accra		GH	 5° 35' 59"	-0° 10' 01"	0.0	--	59.02		2306104
Bolgatanga		GH	 10° 47' 08"	-0° 51' 05"	0.0	--	190.56		2302821
Takoradi		GH	 4° 53' 00"	-1° 46' 00"	0.0	--	3.99		2294915
Atenas		GR	 37° 58' 04"	 23° 43' 14"	2.0	EU	131.23		264371
Athens		GR	 38° 01' 36"	 23° 44' 00"	2.0	EU	77.82		264371
Khaniá		GR	 35° 32' 12"	 24° 08' 59"	2.0	EU	127.24		260114
Thessaloníki		GR	 40° 37' 00"	 22° 07' 30"	2.0	EU	101.98		734077
Godthåb		GL	 64° 12' 00"	-51° 40' 47"	-3.0	EU	1.93		3421319
Sondrestrom		GL	 67° 01' 11"	-50° 43' 11"	-3.0	EU	232.69
Thule		GL	 76° 32' 24"	-68° 42' 00"	-3.0	EU	89.90
Agana		GU	 13° 28' 54"	 144° 47' 35"	10.0	--	78.93		4044012
Anderson AFB		GU	 13° 35' 12"	 144° 56' 12"	10.0	--	172.99
Guatemala City		GT	 14° 34' 58"	-90° 31' 58"	-6.0	--	1482.82		3598132
Conakry		GN	 9° 34' 00"	-13° 37' 00"	0.0	--	8.68		2422465
Kankan		GN	 10° 23' 00"	-9° 31' 00"	0.0	--	428.31		2419992
Bafata		GW	 12° 11' 00"	-14° 40' 00"	0.0	--	27.76		2375254
Bissau		GW	 11° 53' 00"	-15° 39' 00"	0.0	--	33.98		2374775
Georgetown		GY	 6° 28' 59"	-58° 16' 00"	-4.0	--	17.04		3378644
Port-au-Prince		HT	 18° 34' 59"	-72° 19' 59"	-5.0	--	1.51		3718426
Tegucigalpa		HN	 14° 04' 00"	-87° 13' 00"	-6.0	--	986.71		3600949
Tai Tam		HK	 22° 15' 00"	 114° 12' 00"	8.0	--	399.97
Budapest	Pest	HU	 47° 29' 06"	 19° 03' 45"	1.0	EU	103.69		3054643
Békéscsaba	Békés	HU	 46° 40' 44"	 21° 05' 44"	1.0	EU	87.76		722437
Debrecen	Hajdú-Bihar	HU	 47° 33' 06"	 21° 37' 06"	1.0	EU	126.16		721472
Eger	Heves	HU	 47° 53' 56"	 20° 22' 56"	1.0	EU	156.30		721239
Győr	Győr-Moson-Sopron	HU	 47° 41' 02"	 17° 38' 02"	1.0	EU	117.41		3052009
Kaposvár	Somogy	HU	 46° 21' 49"	 17° 46' 49"	1.0	EU	143.33		3050616
Kecskemét	Bács-Kiskun	HU	 46° 54' 01"	 19° 41' 01"	1.0	EU	118.50		3050434
Miskolc	Borsod-Abaúj-Zemplén	HU	 48° 06' 15"	 20° 47' 15"	1.0	EU	123.63		717582
Nyíregyháza	Szabolcs-Szatmár-Bereg	HU	 47° 57' 11"	 21° 43' 11"	1.0	EU	112.92		716935
Pécs	Baranya	HU	 46° 04' 16"	 18° 13' 16"	1.0	EU	127.96		3046526
Salgótarján	Nógrád	HU	 48° 05' 07"	 19° 47' 07"	1.0	EU	239.50		3045643
Sopron	Győr-Moson-Sopron	HU	 47° 41' 05"	 16° 34' 05"	1.0	EU	230.03		3045190
Szeged	Csongrád	HU	 46° 15' 18"	 20° 08' 18"	1.0	EU	81.79		715429
Szekszárd	Tolna	HU	 46° 21' 21"	 18° 42' 21"	1.0	EU	93.42		3044760
Szolnok	Jász-Nagykun-Szolnok	HU	 47° 10' 28"	 20° 10' 28"	1.0	EU	85.87		715126
Szombathely	Vas	HU	 47° 14' 06"	 16° 37' 06"	1.0	EU	216.10		3044310
Székesfehérvár	Fejér	HU	 47° 11' 19"	 18° 24' 19"	1.0	EU	107.68		3044774
Tatabánya	Komárom-Esztergom	HU	 47° 35' 10"	 18° 23' 10"	1.0	EU	140.33		3044082
Veszprém	Veszprém	HU	 47° 05' 34"	 17° 54' 34"	1.0	EU	261.13		3042929
Zalaegerszeg	Zala	HU	 46° 50' 43"	 16° 50' 43"	1.0	EU	152.94		3042638
Keflavik		IS	 64° 00' 00"	-22° 37' 01"	0.0	--	40.00		3415496
Reykjavik		IS	 64° 08' 04"	-21° 57' 29"	0.0	--	4.11		3413829
Bangalore		IN	 12° 58' 00"	 77° 34' 00"	5.5	--	893.24		1277333
Chennai		IN	 13° 00' 00"	 80° 10' 58"	5.5	--	19.04		1264527
GMRT		IN	 19° 06' 00"	 74° 03' 00"	5.5	--	663.25
Gauribidanur		IN	 13° 36' 02"	 77° 25' 59"	5.5	--	683.00		1271459
Gurushikhar		IN	 24° 39' 00"	 72° 43' 00"	5.5	--	327.37
Hyderabad	Andhra Pradesh	IN	 17° 22' 31"	 78° 28' 28"	5.5	--	500.74		1269843
Kodaikanal		IN	 10° 13' 08"	 77° 28' 00"	5.5	--	2259.25		1266425
Kolkata		IN	 22° 31' 59"	 88° 22' 00"	5.5	--	13.59		1275004
Mumbai		IN	 18° 58' 00"	 72° 49' 59"	5.5	--	10.13		1275339
Nagpur		IN	 21° 04' 59"	 79° 02' 59"	5.5	--	307.78		1262180
Naini Tal		IN	 29° 21' 06"	 79° 27' 29"	5.5	--	1601.59		1262117
New Delhi		IN	 28° 53' 59"	 77° 13' 00"	5.5	--	213.73		1273294
Ooty		IN	 11° 22' 08"	 76° 40' 00"	5.5	--	2008.56		1253993
Pune	Maharashtra	IN	 18° 31' 13"	 73° 51' 24"	5.5	--	560.27		1259229
Vainu Bappu		IN	 12° 24' 05"	 78° 49' 59"	5.5	--	700.45
Bali		ID	-8° 45' 00"	 115° 10' 00"	8.0	--	4.79
Bosscha		ID	-6° 53' 21"	 107° 35' 56"	7.5	--	961.34
Djakarta		ID	-6° 09' 00"	 106° 50' 59"	7.0	--	3.93		1642911
Jakarta		ID	-6° 09' 00"	 106° 50' 59"	7.0	--	3.93		1642911
Jatiluhur		ID	-6° 31' 16"	 107° 00' 00"	7.0	--	382.54
Palembang		ID	-2° 53' 59"	 104° 42' 00"	7.0	--	13.57		1633070
Ujung Pandang		ID	-5° 04' 00"	 119° 32' 59"	8.0	--	5.70
Bandar Abbass		IR	 27° 13' 33"	 56° 22' 37"	3.5	IR	10.45
Bandar Lengeh		IR	 26° 31' 58"	 54° 49' 30"	3.5	IR	25.88
Biruni		IR	 29° 35' 00"	 52° 30' 00"	3.5	IR	1540.60
Esfahan		IR	 32° 45' 00"	 51° 51' 50"	3.5	IR	1541.00
Shiraz		IR	 29° 32' 23"	 52° 35' 24"	3.5	IR	1490.00		115019
Tabriz		IR	 38° 07' 59"	 46° 14' 09"	3.5	IR	1351.20		113646
Tehran		IR	 35° 45' 00"	 51° 30' 00"	3.5	IR	1343.82		112931
Baghdad		IQ	 33° 13' 59"	 44° 22' 00"	3.0	--	37.64		98182
Basrah		IQ	 30° 34' 00"	 47° 46' 37"	3.5	--	3.33		99532
Samarrah		IQ	 34° 12' 00"	 43° 54' 18"	3.0	--	78.00
Athlone	Leinster	IE	 53° 25' 59"	-7° 57' 59"	0.0	EU	37.00		3313472
Cork	Munster	IE	 51° 53' 59"	-8° 28' 59"	0.0	EU	3.57		2965140
Donegal	Ulster	IE	 54° 38' 59"	-8° 06' 59"	0.0	EU	1.43		2964752
Dublin	Leinster	IE	 53° 25' 58"	-6° 15' 00"	0.0	EU	65.09		2964574
Dunsink	Leinster	IE	 53° 23' 02"	-6° 20' 15"	0.0	EU	60.68
Galway	Connacht	IE	 53° 15' 59"	-9° 03' 59"	0.0	EU	5.00		2964180
Kenmar	Munster	IE	 53° 52' 59"	-9° 35' 59"	0.0	EU	5.49
Moville	Ulster	IE	 53° 10' 58"	-7° 02' 58"	0.0	EU	69.55
Shannon	Munster	IE	 52° 42' 00"	-8° 55' 01"	0.0	EU	0.01		3310247
Waterford	Munster	IE	 52° 25' 19"	-7° 13' 19"	0.0	EU	137.03		2960992
Douglas		IM	 54° 04' 47"	-4° 37' 40"	0.0	EU	7.00		3042237
Be'er Sheva		IL	 31° 15' 00"	 34° 47' 00"	2.0	ZN	281.87		295530
Bnei Brak		IL	 32° 05' 00"	 34° 52' 00"	2.0	ZN	45.33		295514
Haifa		IL	 32° 49' 00"	 34° 59' 00"	2.0	ZN	131.75		294801
Holon		IL	 32° 02' 00"	 34° 47' 00"	2.0	ZN	20.97		294751
Jerusalem		IL	 31° 46' 00"	 35° 13' 59"	2.0	ZN	678.36		281184
Mitzpe Ramon		IL	 30° 35' 08"	 34° 45' 45"	1.0	ZN	633.00		294166
Petach Tikva		IL	 31° 52' 00"	 34° 55' 00"	2.0	ZN	144.16
Ra'anana		IL	 32° 10' 59"	 34° 52' 30"	2.0	ZN	52.76		293807
Ramat Gan		IL	 32° 04' 00"	 34° 48' 00"	2.0	ZN	32.13		293788
Rehovot		IL	 31° 53' 49"	 34° 49' 08"	2.0	ZN	68.39		293725
Tel Aviv		IL	 32° 01' 01"	 34° 52' 58"	2.0	ZN	36.23		293397
Alessandria		IT	 44° 54' 46"	 8° 36' 53"	1.0	EU	93.86		3183299
Ancona		IT	 43° 36' 11"	 13° 30' 27"	1.0	EU	12.47		3183089
